fuzzer,program,cycles,execs,paths_total,paths_found,total_edges,edges_found,bitmap_cvg,crashes,duration,region_rate,region_cov,region_tol,line_rate,line_cov,line_tol,branch_rate,branch_cov,branch_tol,function_rate,function_cov,function_tol,I
tortoise-loop,RECUR_I1000,270,1355677,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,215,1343784,10,9,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,1584,1358673,11,10,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,259,1348519,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,246,1345426,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,254,1352207,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,1620,1350073,11,10,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,232,1345975,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,234,1358119,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,251,1350518,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,253,1354082,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,268,1354465,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I1000,269,1357023,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,1000
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,485,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,441,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,4,3,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,473,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I5,0,505,5,4,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5
tortoise-loop,RECUR_I10000,274,1374120,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,247,1346307,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,275,1377760,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,223,1375738,10,9,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,250,1347205,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,269,1348491,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,289,1375298,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,251,1374359,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,268,1347646,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,255,1376795,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,1591,1348806,11,10,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,247,1348254,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,252,1374096,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,237,1348727,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,215,1347258,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,255,1375342,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,267,1347440,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,227,1378465,10,9,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,220,1376032,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I10000,273,1374150,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10000
tortoise-loop,RECUR_I100,0,945,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,953,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,473,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,1399,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,1407,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,921,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,473,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,468,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,2329,9,8,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,945,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,1366,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,465,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,1405,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,465,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,473,9,8,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,1885,8,7,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,953,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,945,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,1374,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I100,0,945,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100
tortoise-loop,RECUR_I10,0,489,7,6,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,489,7,6,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,489,7,6,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,475,7,6,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,467,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,467,6,5,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,449,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,481,6,5,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,475,7,6,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,489,7,6,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,489,7,6,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I10,0,489,7,6,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,10
tortoise-loop,RECUR_I50000,270,1450924,9,8,-1,-1,0.02%,1,628,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,282,1415102,9,8,-1,-1,0.02%,1,613,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,280,1403780,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,259,1412671,9,8,-1,-1,0.02%,1,610,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,263,1419331,9,8,-1,-1,0.02%,1,615,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,281,1410389,9,8,-1,-1,0.02%,1,609,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,1659,1402901,11,10,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,288,1403353,9,8,-1,-1,0.02%,1,606,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,225,1401251,10,9,-1,-1,0.02%,1,607,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,261,1405531,9,8,-1,-1,0.02%,1,606,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,219,1356877,10,9,-1,-1,0.02%,1,606,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,257,1358933,9,8,-1,-1,0.02%,1,606,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,281,1409995,9,8,-1,-1,0.02%,1,607,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,258,1389542,9,8,-1,-1,0.02%,1,611,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,226,1400114,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,258,1406857,9,8,-1,-1,0.02%,1,607,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,238,1353069,10,9,-1,-1,0.02%,1,608,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,260,1401440,9,8,-1,-1,0.02%,1,607,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,226,1407144,10,9,-1,-1,0.02%,1,607,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50000,224,1394221,10,9,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50000
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,465,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,465,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,433,8,7,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,473,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,465,8,7,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,473,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,465,8,7,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,465,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,473,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,473,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,465,9,8,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,473,9,8,-1,-1,0.02%,1,5,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,483,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I50,0,497,8,7,-1,-1,0.02%,1,4,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,50
tortoise-loop,RECUR_I100000,391,2223528,10,9,-1,-1,0.02%,1,985,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100000
tortoise-loop,RECUR_I100000,1171,6192661,9,8,-1,-1,0.02%,1,2784,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100000
tortoise-loop,RECUR_I100000,2402,12511593,9,8,-1,-1,0.02%,1,5648,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100000
tortoise-loop,RECUR_I100000,389,1922983,9,8,-1,-1,0.02%,1,849,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100000
tortoise-loop,RECUR_I100000,830,4057076,9,8,-1,-1,0.02%,1,1820,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,100000
tortoise-loop,RECUR_I5000,216,1352968,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,268,1342912,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,231,1335626,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,255,1340259,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,270,1356525,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,269,1350146,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,214,1334042,10,9,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,245,1338648,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,219,1357269,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,244,1331618,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,269,1352082,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,218,1359399,10,9,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,254,1340330,9,8,-1,-1,0.02%,1,605,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,252,1357871,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
tortoise-loop,RECUR_I5000,249,1360902,9,8,-1,-1,0.02%,1,604,32.0,14,43,35.0,35,98,-1.0,-1,-1,25,2,8,5000
